Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,MolMR,logS
2-isopropenyl-5-methylcyclohexanol,2.3596000000000004,154.25299999999996,1.0,1.0,1.0,0.0,47.32580000000002,-1.7111123645
2-methoxy-5-methylaniline,1.58582,137.18199999999996,1.0,2.0,1.0,0.6,42.14340000000001,-1.6601758755
"2-phenyl-4,5-dihydro-1H-imidazole; benzene-1,2,4,5-tetracarboxylic acid",1.5157999999999996,400.34300000000013,5.0,6.0,5.0,0.41379310344827586,100.1279,-2.1253109845
4-chloroaniline,1.9222,127.574,0.0,1.0,1.0,0.75,35.864400000000025,-1.628640918
5-methylheptan-3-one,2.401700000000001,128.21499999999997,4.0,1.0,0.0,0.0,39.37,-1.630817582
aluminum tris(4-oxopent-2-en-2-olate),-0.862299999999999,324.309,3.0,6.0,0.0,0.0,79.06800000000003,-2.0338377464
chlorodifluoromethane,1.4478,86.468,0.0,0.0,0.0,0.0,11.857,-1.4597341592
"2-[[4,5-dihydro-3-methyl-5-oxo-1-[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]-1H-pyrazol-4-yl]azo]naphthalene-1,5-disulphonic acid, potassium sodium salt",-5.0840999999999905,738.7730000000003,10.0,16.0,2.0,0.35555555555555557,145.76859999999982,-0.3928398265
"but-2-yne-1,4-diol",-1.0256,86.08999999999999,0.0,2.0,2.0,0.0,21.947599999999994,1.5363390032
"trisodium 8-{[(2E)-4-chloro-6-[ethyl(phenyl)amino]-1,2-dihydro-1,3,5-triazin-2-ylidene]amino}-2-[(E)-2-(1-sulfonaphthalen-2-yl)diazen-1-yl]-3,6-disulfonatonaphthalen-1-olate",-5.049499999999996,852.1720000000004,10.0,17.0,2.0,0.509090909090909,186.62049999999982,-0.4592355493
"sodium 3-[2-(1,5-dioxonaphthalen-2-yl)hydrazinyl]-4-hydroxybenzenesulfonate",-2.3248999999999986,382.3290000000001,4.0,8.0,3.0,0.23076923076923078,86.2314,-0.9011960035
"N,N-bis(carboxymethyl)-L-glutamic acid",-1.2243999999999988,263.202,9.0,5.0,4.0,0.0,55.13820000000001,0.0436038039
isopropenyl acetate,1.0831,100.11699999999999,1.0,2.0,0.0,0.0,26.57999999999999,-0.5277513782
"1,2,3,6-tetrahydrophthalic anhydride",0.6521999999999999,152.14899999999997,0.0,3.0,0.0,0.0,36.453,-0.7139217719
"3,5-dimethyl-1H-pyrazole",1.02654,96.13299999999998,0.0,1.0,1.0,0.7142857142857143,28.061699999999995,-0.5204744976
dipotassium 2-dodecanamidoacetate 2-tetradecanamidoacetate,-1.6649999999999934,618.9820000000003,26.0,6.0,2.0,0.0,148.95539999999986,-0.3429717
"(8R,9S,10R,14S)-13-ethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,17-dione",4.087400000000003,286.415,1.0,2.0,0.0,0.0,81.71700000000004,-3.7327198893
2-amino-3-(phosphonooxy)propanoic acid,-1.4924000000000002,185.07199999999997,4.0,4.0,4.0,0.0,33.607299999999995,-0.8149408723
"Benzenesulfonic acid, mono-C11-13-branched alkyl derivs., sodium salts",1.913999999999999,348.48400000000004,11.0,3.0,0.0,0.2608695652173913,89.88320000000006,-0.0969056512
"hexasodium 2-({4-[bis(2-hydroxyethyl)amino]-6-({4-[(E)-2-[4-({4-[bis(2-hydroxyethyl)amino]-6-[(2,5-disulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-sulfonatophenyl]ethenyl]-3-sulfonatophenyl}amino)-1,3,5-triazin-2-yl}amino)benzene-1,4-disulfonate",-19.767999999999937,1369.1480000000001,26.0,34.0,8.0,0.4186046511627907,268.02919999999995,-0.6924056004000001
dicaesium(1+) ion carbonate,-8.439,325.8180000000001,0.0,3.0,0.0,0.0,5.396,0.9300687552
pivalic acid,1.1171,102.13299999999998,0.0,1.0,1.0,0.0,27.09079999999999,-0.5635618856
"1-(2-hydroxyethyl)-2,2,6,6-tetramethylpiperidin-4-ol",0.9925999999999999,201.30999999999997,2.0,3.0,2.0,0.0,57.190600000000046,-0.8598205529
diethyl(prop-2-yn-1-yl)amine,0.9614,111.18799999999999,3.0,1.0,0.0,0.0,36.621,-0.6020131225
cobalt(2+) hydrogen citrate,-3.920399999999999,249.03999999999996,5.0,6.0,2.0,0.0,31.833599999999993,-0.954573972
Cobaltous citrate,-10.512700000000002,554.9970000000005,10.0,14.0,2.0,0.0,58.40960000000002,-1.3025954999
barium(2+) ion dichloride,-8.0222,244.264,0.0,0.0,0.0,0.0,12.981599999999998,0.0418928153
"2-bromo-2-nitropropane-1,3-diol",-0.6611,199.988,3.0,4.0,2.0,0.0,32.824,0.1271308568
copper(+1) cation sulfide,-0.2751,160.167,0.0,0.0,0.0,0.0,8.76,-4.2045730411
2-methyl-1H-imidazole,0.7181199999999999,82.10600000000001,0.0,1.0,1.0,0.8333333333333334,23.324699999999996,0.5121363664999999
Sodium trimetaphosphate,-10.533000000000001,305.88300000000004,0.0,9.0,0.0,0.0,26.0745,-0.062309467
oxoselane oxide,-0.6184000000000001,110.95799999999998,0.0,2.0,0.0,0.0,7.126999999999999,1.3647745033
"1,3-dioxepane",0.7709,102.133,0.0,2.0,0.0,0.0,26.004999999999992,0.4107896597
"pentasodium 4-amino-6-[(E)-2-{5-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-2-sulfonatophenyl}diazen-1-yl]-3-[(E)-2-(2,5-disulfonatophenyl)diazen-1-yl]-5-hydroxynaphthalene-2,7-disulfonate",-14.964700000000004,1021.1790000000005,11.0,26.0,4.0,0.3870967741935484,185.3617,-0.5908005839
4-methylpent-3-en-2-one,1.5416,98.145,1.0,1.0,0.0,0.0,30.11199999999999,-0.560826234
"disodium 3-[(E)-2-(5-chloro-2-hydroxyphenyl)diazen-1-yl]-4,5-dihydroxynaphthalene-2,7-disulfonate",-4.7861999999999965,518.8200000000003,4.0,11.0,3.0,0.375,102.2492,-1.2898086582
C.i.Basic Violet 11,4.407200000000005,507.0740000000004,9.0,4.0,0.0,0.5555555555555556,146.64149999999984,-1.2801897062
4-chlorophenol,2.0456,128.558,0.0,1.0,1.0,0.75,33.1168,-0.6876597172
methacrylonitrile,1.08608,67.09100000000001,0.0,1.0,0.0,0.0,20.426999999999992,-0.4067085166
2-methylphenol,1.70062,108.13999999999999,0.0,1.0,1.0,0.75,32.843799999999995,-0.6190130172999999
dilithium(1+) ion sulfate,-7.329999999999999,109.945,0.0,4.0,0.0,0.0,10.4746,0.3921242805
dimethyl[2-[(2-methyl-1-oxoallyl)oxy]ethyl](3-sulphopropyl)ammonium hydroxide,0.11740000000000039,279.358,8.0,5.0,0.0,0.0,66.79660000000004,0.9627399696
"disodium 2-{4-[(2E)-2-cyano-3-{4-[methyl(2-sulfonatoethyl)amino]phenyl}prop-2-enamido]phenyl}-6-methyl-1,3-benzothiazole-7-sulfonate",-2.289099999999994,656.6750000000002,9.0,11.0,1.0,0.4883720930232558,154.2520999999997,-0.415949942
2-phenoxyethan-1-ol,1.0576999999999999,138.16599999999997,3.0,2.0,1.0,0.6,39.022800000000025,-0.742461176
potassium hydrogen oxalate,-5.1751000000000005,128.124,0.0,3.0,1.0,0.0,12.6428,-0.7096904801
"7-acetamido-4-hydroxy-3-[[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]azo]naphthalene-2-sulphonic acid, sodium salt",-5.545999999999991,617.5470000000004,9.0,13.0,2.0,0.3076923076923077,127.95210000000002,-0.3963934895
N'-acetylacetohydrazide,-0.8264,116.11999999999999,0.0,2.0,2.0,0.0,27.633399999999995,0.3286681761
ethyl 2-cyclohexylpropanoate,2.765900000000001,184.2789999999999,3.0,2.0,0.0,0.0,52.372000000000035,-3.3274567494
calcium bis((2S)-5-oxopyrrolidine-2-carboxylate),-2.3659,168.185,1.0,3.0,1.0,0.0,31.925699999999992,0.1651478476
disodium oxybis[methylbenzenesulphonate],-4.088059999999993,402.35700000000014,4.0,7.0,0.0,0.48,78.35840000000003,-0.2207961954
2-(dimethylamino)ethyl acrylate,0.2771999999999999,143.18599999999998,4.0,3.0,0.0,0.0,39.71,0.2243106848
"4-methyl-1,3-dioxolan-2-one",0.5417000000000001,102.08899999999998,0.0,3.0,0.0,0.0,21.89499999999999,0.371232292
(4-methoxyphenyl)methanol,1.1874999999999998,138.166,2.0,2.0,1.0,0.6,38.91680000000001,-0.7447271456
aniline; formaldehyde,1.0839,123.15499999999999,0.0,2.0,1.0,0.6666666666666666,37.975400000000015,-2.0040922179
1-ethynylcyclohexanol,1.3148,124.18299999999999,0.0,1.0,1.0,0.0,36.8678,-0.7048960629000001
"1,3-dioxo-1,3-dihydro-2-benzofuran-5-carboxylic acid",0.6954,192.12599999999998,1.0,4.0,1.0,0.42857142857142855,43.1473,-0.8961963145999999
caesium(1+) ion nitrate,-0.3808,132.905,0.0,0.0,0.0,0.0,5.754,0.255764198
"3-hydroxy-2,2-dimethylpropyl 3-hydroxy-2,2-dimethylpropanoate",0.5665999999999998,204.26599999999996,5.0,4.0,2.0,0.0,52.69260000000003,0.0682018165
"copper(2+) ion tetrasodium 8-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-2-[(E)-2-(1-oxido-4,8-disulfonatonaphthalen-2-yl)diazen-1-yl]-3,6-disulfonatonaphthalen-1-olate",-11.650300000000009,927.5950000000004,8.0,21.0,2.0,0.48148148148148145,155.3488999999999,-0.5907814418999999
"1,3-diaminourea",-1.9670000000000005,90.08600000000001,0.0,3.0,4.0,0.0,20.042200000000012,0.4145585536
pentan-2-ol,1.1673,88.14999999999999,2.0,1.0,1.0,0.0,26.588799999999992,-0.2541408245
"sodium 1-(3,4-dihydro-6-methyl-2,4-dioxo-2H-pyran-3-ylidene)ethanolate",-2.7660799999999997,190.12999999999997,1.0,4.0,0.0,0.46153846153846156,41.58250000000001,0.0845613317
3-methylphenol,1.7006199999999998,108.13999999999999,0.0,1.0,1.0,0.75,32.843799999999995,-0.662918503
methanethiol,0.546,48.11000000000001,0.0,1.0,1.0,0.0,14.910000000000002,-0.3148794359
2-propyloxirane,1.1853,86.134,2.0,1.0,0.0,0.0,24.64799999999999,-0.57344678
potassium difluorodihydroxyboranuide,-3.6504000000000003,121.92,0.0,2.0,2.0,0.0,12.4076,-0.724347118
sodium 5-[[4-acetamido-2-(trifluoromethyl)phenyl]azo]-6-amino-4-hydroxynaphthalene-2-sulphonate,-0.6338300000000001,490.39500000000015,5.0,8.0,4.0,0.18181818181818182,107.26899999999999,-1.3288181975
benzoate; diaminomethylideneazanium,-1.640409999999999,181.19500000000002,1.0,5.0,3.0,0.46153846153846156,46.57770000000001,0.0050162556
"disodium bis[(oxoboranyl)oxy]bicyclo[5.5.1]hexaboroxane-3,5-bis(olate)",-40.87319999999999,588.5120000000004,0.0,24.0,0.0,0.0,60.487200000000016,-0.4201864202
sodium 2-phenoxyacetate,-3.180699999999997,174.131,3.0,3.0,0.0,0.5,36.94400000000001,0.1085957051
"sodium 4-{[4-(diethylamino)phenyl][4-(diethyliminio)cyclohexa-2,5-dien-1-ylidene]methyl}benzene-1,3-disulfonate",1.2103900000000014,566.6770000000004,11.0,8.0,0.0,0.47368421052631576,142.92339999999984,-0.4066892685
2-chlorophenol,2.0456000000000003,128.558,0.0,1.0,1.0,0.75,33.1168,-0.7538392019
"4-bromo-1,2-dichlorobenzene",3.7559000000000005,225.89999999999998,0.0,0.0,0.0,0.6666666666666666,44.162000000000006,-1.0114935501
butyldimethylamine,-0.0689999999999995,102.20099999999998,3.0,0.0,1.0,0.0,32.58569999999998,-0.6670324644
tetrasodium 4-hydroxy-7-[({5-hydroxy-7-sulfonato-6-[(E)-2-(6-sulfonatonaphthalen-2-yl)diazen-1-yl]naphthalen-2-yl}carbamoyl)amino]-3-[(E)-2-(6-sulfonatonaphthalen-2-yl)diazen-1-yl]naphthalene-2-sulfonate,-8.280600000000032,1060.8980000000001,10.0,19.0,4.0,0.37142857142857144,233.57509999999982,-0.6872171371
2-[1-(aminomethyl)cyclohexyl]acetic acid hydrochloride,-1.513199999999998,207.70099999999996,3.0,2.0,2.0,0.0,47.937200000000026,0.0190211463
guanidine hydrochloride,-4.04493,95.53300000000002,0.0,1.0,3.0,0.0,17.213500000000003,1.3522850438999998
"ethane-1,2-diyl bis(3-oxobutanoate)",0.03100000000000014,230.21599999999995,7.0,6.0,0.0,0.0,52.51400000000003,-0.033755900299999995
sodium 4-aminobenzene-1-sulfonate,-2.8230999999999984,195.17499999999995,1.0,4.0,1.0,0.5,38.81760000000001,0.0379554154
"1,3,5-trioxane",-0.07769999999999999,90.078,0.0,3.0,0.0,0.0,17.855999999999995,0.3717171259000001
manganese(2+) ion hydrogen phosphate,-2.1951,150.916,0.0,3.0,1.0,0.0,9.8253,0.1455471695
zinc(2+) ion sulfate,-2.1652,179.468,0.0,4.0,0.0,0.0,14.0884,0.0702954323
disodium oxosilanebis(olate),-8.8696,122.06299999999999,0.0,3.0,0.0,0.0,6.440499999999999,0.2356352551
"sodium 2-{2-[(2,6-dichlorophenyl)amino]phenyl}acetate",0.03340000000000215,318.135,4.0,3.0,1.0,0.6,74.89770000000003,-1.1742318477
"disodium 3,3'-[[6-[bis(2-hydroxyethyl)amino]-1,3,5-triazine-2,4-diyl]bis[imino(3-methoxy-4,1-phenylene)azo]]bis[benzenesulphonate]",-1.1859999999999935,838.7929999999999,17.0,20.0,4.0,0.5263157894736842,195.9273999999997,-1.6008155248
"2-ethyl-2-{[2-ethyl-3-hydroxy-2-(hydroxymethyl)propoxy]methyl}propane-1,3-diol",-0.2350000000000002,250.33499999999992,10.0,5.0,4.0,0.0,64.61020000000006,-1.076302279
methyl 3-sulfanylpropanoate,0.4792999999999999,120.17300000000002,2.0,3.0,1.0,0.0,30.48599999999999,-0.7575876082999999
sodium 4-[(4-methyl-3-nitrobenzoyl)amino]benzenesulfonate,-0.9363799999999987,358.3070000000001,4.0,6.0,1.0,0.5,80.19180000000003,-1.232035998
(4-methyl-1H-imidazol-5-yl)methanol,0.21041999999999994,112.13199999999999,1.0,2.0,2.0,0.625,29.24749999999999,0.2683337666
potassium dihydrogenorthophosphate,-4.5565999999999995,136.084,0.0,2.0,2.0,0.0,12.0441,0.1842562687
prop-2-enal,0.37129999999999996,56.064,1.0,1.0,0.0,0.0,16.261,0.5693792548
cerium(+3) cation; hydrogen sulfate; sulfate; tetrahydrate,-5.6321999999999965,405.3100000000002,0.0,7.0,1.0,0.0,37.25580000000001,-0.2918169735
azane; molybdenum; tetracosahydrate,-18.8383,1206.1260000000009,0.0,6.0,6.0,0.0,116.86379999999984,-0.7664726234999999
ammonium perchlorate,-4.3798,117.488,0.0,4.0,1.0,0.0,5.9848,0.2436628358
"Cuprate(6-), [2-[[[[3-[[4-chloro-6-[[4-[[4-chloro-6-[(3-sulfophenyl)amino]-1,3,5-triazin-2-yl]amino]-2,5-disulfophenyl]amino]-1,3,5-triazin-2-yl]amino]-2-hydroxy-5-sulfophenyl]azo]phenylmethyl]azo]-5-sulfobenzoato(8-)]-, pentasodium hydrogen, (SP-4-3)-",-14.169300000000009,1371.403,17.0,30.0,4.0,0.43373493975903615,256.85029999999983,-0.8254112341
2-methylprop-2-enamide,0.047800000000000176,85.10600000000001,1.0,1.0,1.0,0.0,24.008399999999995,0.3753911904
"hexasodium 2-{[4-(diethylamino)-6-({4-[(E)-2-(4-{[4-(diethylamino)-6-[(2,5-disulfonatophenyl)amino]-1,3,5-triazin-2-yl]amino}-2-sulfonatophenyl)ethenyl]-3-sulfonatophenyl}amino)-1,3,5-triazin-2-yl]amino}benzene-1,4-disulfonate",-15.657599999999933,1305.1520000000003,22.0,30.0,4.0,0.43902439024390244,262.38199999999983,-0.8122490226000001
2-(methylamino)-1-phenylpropan-1-ol hydrochloride,-1.5555999999999983,201.697,3.0,2.0,2.0,0.46153846153846156,51.03550000000004,-0.003669443
sodium 3-nitrobenzene-1-sulfonate,-2.4970999999999988,225.15699999999995,2.0,5.0,0.0,0.42857142857142855,41.059600000000025,-0.0514554578
"2,6,6-trimethylcyclohex-2-ene-1,4-dione",1.5008,152.19299999999998,0.0,2.0,0.0,0.0,42.169000000000025,-0.8779041501
2-[4-(2-hydroxyethoxy)but-2-ynoxy]ethanol,-0.9924000000000002,174.19599999999997,6.0,4.0,2.0,0.0,43.58560000000002,0.7589618218
"2-hydroxy-3,5-dinitrobenzoic acid",0.9067999999999998,228.11599999999999,3.0,6.0,2.0,0.375,48.3749,-1.057125752
2-phenylethan-1-ol,1.2214,122.16699999999996,2.0,1.0,1.0,0.6666666666666666,37.23180000000001,-0.7859239136
ethenyl acetate,0.693,86.09,1.0,2.0,0.0,0.0,21.96299999999999,-0.6339227122
salicylonitrile,1.2638800000000001,119.12299999999999,0.0,2.0,1.0,0.6666666666666666,32.8218,-0.7749656265
"sodium 1-amino-4-bromo-9,10-dioxo-9,10-dihydroanthracene-2-sulfonate",-1.2851999999999995,404.1730000000002,1.0,6.0,1.0,0.5217391304347826,79.8246,-1.3055373023
trimethylsilane,1.3705999999999998,73.19099999999999,0.0,0.0,0.0,0.0,23.34599999999999,-0.5634276852000001
"2-benzofuran-1,3-dione; 2-(2-hydroxyethoxy)ethanol",-0.015200000000000102,254.238,4.0,6.0,2.0,0.3333333333333333,61.17860000000004,-1.4052404634
"disodium (4Z)-3-hydroxy-4-[2-(2-hydroxy-3,5-dinitrophenyl)hydrazin-1-ylidene]cyclohexa-2,5-dien-1-one 4-nitroaniline 3-aminobenzene-1-sulfonate 5-amino-2-(phenylamino)benzene-1-sulfonate iron",-1.1707999999999907,995.6510000000002,9.0,21.0,7.0,0.46153846153846156,222.20079999999984,-2.5268154232
benzoic acid,1.3848,122.12299999999996,1.0,1.0,1.0,0.6666666666666666,33.4013,-1.619929844
"6-hydroxy-1,4-dihydropyrimidin-4-one",-0.5245000000000002,112.088,0.0,3.0,2.0,0.75,26.5225,-1.5871611222
benzyl formate,1.3596,136.14999999999998,3.0,2.0,0.0,0.6,37.295000000000016,-1.6731198028999998
1-ethoxybutane,1.823,102.17699999999999,4.0,1.0,0.0,0.0,31.400999999999986,-1.5499606595
"1,1,3,3-tetramethylbutyl hydroperoxide",2.4263000000000003,466.43500000000023,7.0,12.0,1.0,0.5757575757575758,119.7576,-2.2216330999
1-carbamimidamido-N-(2-methylphenyl)methanimidamide,0.21462000000000026,191.23799999999997,1.0,1.0,3.0,0.42857142857142855,58.2712,-1.8422414993
2-(5-ethenyl-5-methyloxolan-2-yl)propan-2-ol,1.881,170.25199999999998,2.0,2.0,1.0,0.0,49.00680000000003,-1.7997284582
N-(2-methylphenyl)-3-oxobutanamide,1.91262,191.23,3.0,2.0,1.0,0.42857142857142855,55.10670000000002,-1.8501922609
[1-(carbamoylamino)-2-methylpropyl]urea,-0.694899999999999,174.20399999999998,3.0,2.0,4.0,0.0,44.06419999999999,-1.8096943587
"2-Chloro-1,1-difluoroethane",1.4903,100.495,1.0,0.0,0.0,0.0,16.724,-0.9229632085
"2,2'-(1,3-phenylene)dipropan-2-ol",2.1414000000000004,194.27399999999997,2.0,2.0,2.0,0.42857142857142855,56.931600000000046,-1.8635330455
2-ethyl-6-methylaniline,2.13962,135.20999999999995,1.0,1.0,1.0,0.6,44.96940000000002,-1.7061271762
calcium sulfate,-1.7187999999999999,136.141,0.0,4.0,0.0,0.0,16.2286,-1.715687645
N-(4-methoxyphenyl)-3-oxobutanamide,1.6127999999999998,207.22899999999998,4.0,3.0,1.0,0.4,56.92170000000002,-1.9014771833
"2-methyl-4-phenyl-1,3-dioxolane",2.1205,164.20399999999998,1.0,2.0,0.0,0.5,45.68200000000003,-1.805450609
3-methyl-5-propylcyclohex-2-en-1-one,2.711900000000001,152.23699999999997,2.0,1.0,0.0,0.0,46.39600000000003,-1.7725870938
4-cyanophenyl acetate,1.4835800000000001,161.16,1.0,3.0,0.0,0.5,42.46600000000002,-1.7990172934
"(2S)-2-(1,3-dioxoisoindol-2-yl)pentanedioic acid",0.6006000000000002,277.232,5.0,4.0,2.0,0.3,65.23560000000002,-1.4463316859
1-Methyl-4-propan-2-ylcyclohexene,6.777600000000007,276.50800000000004,2.0,0.0,0.0,0.0,91.87200000000007,-5.495255435900002
"1,1-dichloroethene",1.9352,96.944,0.0,0.0,0.0,0.0,20.846,-1.5885809265000002
(6R)-3-methyl-6-(propan-2-yl)cyclohex-2-en-1-one,2.567800000000001,152.237,1.0,1.0,0.0,0.0,46.32600000000002,-1.7882436903
"(2S,5R)-6-amino-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",-0.5394000000000001,216.262,1.0,4.0,2.0,0.0,51.70320000000001,-1.9440451079
"boron(+3) cation; N,N-dimethyloctan-1-amine; trichloride",-6.460300000000005,274.472,7.0,1.0,0.0,0.0,57.68400000000005,-5.4653701933
2-chlorobenzenethiol,2.6287000000000003,144.62599999999998,0.0,1.0,1.0,0.75,38.704000000000015,-1.7800351331
3-aminopyrazine-2-carboxylic acid,-0.24300000000000016,139.11399999999998,1.0,4.0,2.0,0.6,33.40369999999999,-1.7631595965
[(2-chlorophenyl)methyl]dimethylamine,2.4016,169.65499999999997,2.0,1.0,0.0,0.5454545454545454,48.84300000000003,-1.8493554218
"calcium diethyl bis[[[3,5-bis(1,1-dimethylethyl)-4-hydroxyphenyl]methyl]phosphonate]",7.77340000000001,694.8400000000001,8.0,8.0,2.0,0.26666666666666666,182.64059999999938,-2.4616735699000003
"diallyl oxydiethane-2,1-diyl biscarbonate",1.6814,274.26899999999995,10.0,7.0,0.0,0.0,65.81300000000005,-2.0652647201
oct-7-en-1-ol,2.1151999999999997,128.215,6.0,1.0,1.0,0.0,40.3678,-1.7442328638
benzenesulfonyl chloride,1.6141,176.62400000000002,1.0,2.0,0.0,0.6,39.480800000000016,-1.88532188
"3-[(2-isopropyl-5-methylcyclohexyl)oxy]propane-1,2-diol",1.8169999999999997,230.34799999999998,5.0,3.0,2.0,0.0,64.17560000000006,-2.0063585886
3-hydroxy-4-methoxybenzaldehyde,1.2132999999999998,152.14899999999997,2.0,3.0,1.0,0.5454545454545454,40.046300000000016,-1.8262432451
4-methylbenzaldehyde,1.80752,120.15099999999998,1.0,1.0,0.0,0.6666666666666666,36.56650000000001,-1.7237015325
4-amino-3-nitrophenol,0.8825999999999998,154.125,1.0,4.0,2.0,0.5454545454545454,39.17360000000001,-1.8337646505
2-nitrophenol,1.3004000000000002,139.10999999999999,1.0,3.0,1.0,0.6,34.7612,-1.8029142358
"2,4,6-trimethylcyclohex-3-ene-1-carbaldehyde",2.4237,152.23699999999997,1.0,1.0,0.0,0.0,46.25600000000003,-1.8440637235
5-pentyloxolan-2-one,2.2723000000000004,156.225,4.0,2.0,0.0,0.0,43.25600000000002,-1.8552940397
"1-(2,6-dimethylphenoxy)acetone",2.2712400000000006,178.231,3.0,2.0,0.0,0.46153846153846156,52.09200000000003,-1.9185447839
"2,5-dimethoxyaniline",1.286,153.18099999999998,2.0,3.0,1.0,0.5454545454545454,43.95840000000002,-1.8588690394
"N-(2,4-dimethylphenyl)-3-oxobutanamide",2.2210400000000003,205.25699999999998,3.0,2.0,1.0,0.4,59.84370000000003,-1.9900786823
N-(2-methoxy-5-methylphenyl)acetamide,1.9620199999999999,179.21899999999997,2.0,2.0,1.0,0.46153846153846156,52.03470000000002,-1.931164755
"5-methyl-2-phenyl-2,3-dihydro-1H-pyrazol-3-one",1.7992,174.203,1.0,2.0,0.0,0.46153846153846156,51.65400000000002,-1.9250852844
heptanal,2.1557000000000004,114.18799999999999,5.0,1.0,0.0,0.0,34.822999999999986,-1.7501244285
tert-butyl prop-2-enoate,1.5141,128.17099999999996,1.0,2.0,0.0,0.0,36.042,-1.8045937153
"2-Hydroxy-N,N-dimethylpropanamide",-0.5446000000000002,117.148,1.0,2.0,1.0,0.0,30.374799999999986,1.6302351258
azanium 2-hydroxyacetate,-1.8952000000000002,93.082,1.0,3.0,2.0,0.0,18.0776,1.7009159091
"1,1'-binaphthalene-8,8'-dicarboxylic acid",5.056400000000003,342.35000000000014,3.0,2.0,2.0,0.7692307692307693,100.80860000000006,-2.2334403365
2-methylpropyl prop-2-enoate,1.3716000000000002,128.17099999999996,3.0,2.0,0.0,0.0,35.99399999999999,-1.8067597771
3-phenylbutanal,2.3791,148.20499999999998,3.0,1.0,0.0,0.5454545454545454,45.538000000000025,-1.86983286
4-amino-3-methylphenol,1.2828199999999998,123.15499999999999,0.0,2.0,2.0,0.6666666666666666,37.2562,-1.7894220529
methyl 2-oxo-2-phenylacetate,1.0423,164.16,2.0,3.0,0.0,0.5,42.78850000000002,-1.9142373478
disodium 6-amino-3-sulfo-2-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]naphthalen-1-olate,-1.5147999999999961,571.5040000000002,6.0,11.0,2.0,0.5789473684210527,126.8202,-0.4603540841
4-(aminomethyl)-2-methoxyphenol hydrochloride,1.5489999999999997,188.634,2.0,3.0,2.0,0.5,48.40320000000002,0.0188462521
"disodium 4-{4-[(E)-2-[5-(2-bromoprop-2-enamido)-2-sulfonatophenyl]diazen-1-yl]-3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl}-2,5-dichlorobenzene-1-sulfonate",-2.468299999999994,699.2560000000002,7.0,11.0,1.0,0.3076923076923077,134.4260999999999,-0.5501699754
"hexasodium 6,13-dichloro-3,10-bis({[2-({4-chloro-6-[(2,4-disulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)ethyl]amino})-5,12-dioxa-7,14-diazapentacene-4,11-disulfonate",-15.231999999999957,1492.8639999999998,20.0,34.0,6.0,0.4666666666666667,281.9874000000002,-0.8795540191
"tris(2-hydroxypropan-1-aminium) 2-hydroxypropane-1,2,3-tricarboxylate",-1.9225999999999992,267.234,6.0,6.0,6.0,0.0,57.82640000000002,0.8629201268000001
"2-methylbenzene-1,3-diol",1.4062199999999998,124.13899999999997,0.0,2.0,2.0,0.6666666666666666,34.5086,0.1927727267
2-methylbut-3-en-2-ol,0.9433,86.134,1.0,1.0,1.0,0.0,26.49479999999999,0.351057238
dilithium adipate,-7.945400000000004,158.008,5.0,4.0,0.0,0.0,28.481999999999992,0.0846221527
dilithium(1+) ion decanedioate,-6.384999999999998,214.11599999999996,9.0,4.0,0.0,0.0,46.95000000000002,-0.0473478928
dilithium(1+) ion nonanedioate,-6.7751,200.08899999999997,8.0,4.0,0.0,0.0,42.33300000000001,-0.017921985
"7-amino-4-hydroxy-3-[[4-[(4-sulphophenyl)azo]phenyl]azo]naphthalene-2-sulphonic acid, compound with 2,2',2''-nitrilotriethanol (1:2)",0.3546000000000025,825.9199999999996,18.0,18.0,10.0,0.32142857142857145,208.03759999999957,-0.6359046156
